Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,DIS,RAD,dist_between_centroids,Similarity_Centroid
Georges,Australia,Australasia,150.917222,-34.0356176,933.8976712,16.75511145,400.0768103,26.57431507,86.3841513,35,3.294560136,0.362365081,0.374634317,0.727466198
Gharasu,Iran,Palearctic,54.36912366,36.79410635,1535.541646,15.49807232,829.5560766,4.707841814,99.75085955,14,0.927761212,0.892957249,0.282264181,0.779870494
Giang,Vietnam,Indo-Malay,105.9964238,17.83870247,3038.880534,23.55493388,352.4674007,0.642395005,99.06529704,53,33.4564802,0.95597851,0.543873569,0.647721433
Gin.Ganga,Sri Lanka,Indo-Malay,80.3400969,6.254218454,923.6243984,25.83618642,53.97496305,15.50076199,99.48161195,57,27.85802087,0.799264542,0.379941817,0.724668234
Girikula.Ara,Sri Lanka,Indo-Malay,81.75261447,6.646582155,25.66398524,27.36413676,107.277614,2.139389753,99.8262,28,3.384,0.791863385,0.335389419,0.748845233
Glen,United Kingdom,Palearctic,-0.494712885,52.69236392,1733.08004,9.447546814,472.753711,49.54762936,91.48535681,21,5.189840048,0.634111419,0.145289199,0.873141911
Glenelg,Australia,Australasia,141.7322671,-37.53659591,12160.47299,13.37057319,377.3827387,0.542177714,95.90302427,19,3.121458937,0.735633204,0.399508856,0.714536386
Glomma,Norway,Palearctic,10.49653233,61.38185624,41930.43322,1.150324178,760.0505686,3.289571822,97.80264161,17,51.55641609,0.869412193,0.050211306,0.95218933
Goascoran,El Salvador,Neotropic,-87.79797628,13.78048286,2748.826492,24.60852757,96.70077395,3.24749577,99.7912721,22,8.513547127,0.913706831,0.653412842,0.604809624
Godavari,India,Indo-Malay,78.85741523,19.53480738,309469.4578,26.28859536,401.3635905,5.035475731,90.80604251,93,82.60708849,0.960010214,0.270142246,0.787313392
Gogol,Papua New Guinea,Australasia,145.4977676,-5.196834752,2076.618259,24.8314192,35.97997364,0.225606889,99.95004974,31,27.84745391,0.474335874,0.728994941,0.578370692
Gokase,Japan,Palearctic,131.4782989,32.71482884,1823.785211,13.1812929,774.9064908,13.8770802,98.39762554,5,27.14194795,0.728642479,0.144146543,0.874013916
Goksu,Turkey,Palearctic,33.05668539,36.73948147,11213.953,10.917629,772.9441847,7.244439721,97.88994241,28,16.02970077,0.94521541,0.276247883,0.783546843
Golo,France,Palearctic,9.154964276,42.4381161,1076.597057,11.85251186,576.7714024,1.861816794,94.8296032,10,6.437878622,0.790931089,0.427274684,0.700635982
Gombak,Malaysia,Indo-Malay,101.6437556,3.126857506,1245.946352,26.73282424,36.85176712,58.46467543,93.77828227,58,23.99418045,0.437203559,0.251582017,0.798988789
Gonen,Turkey,Palearctic,27.4228494,39.9760521,2063.996691,12.99212342,674.8939797,8.233800173,92.13970228,44,6.844716875,0.929229414,0.070206693,0.93439894
Gonokawa,Japan,Palearctic,132.7282532,34.85878393,3905.190135,13.16598817,833.1030793,57.88556671,93.54062977,18,28.772138,0.396232891,0.677800219,0.596018518
Gordon,Australia,Australasia,145.9924606,-42.5316951,5058.551569,9.277865372,308.2671548,0.103439916,96.7871762,11,40.2079032,0.592935743,0.429023978,0.699778321
Gorgan,Iran,Palearctic,55.32631843,37.19252957,11593.83472,14.71776083,817.1096346,2.742482662,97.54791191,41,6.124824451,0.957372842,0.025926944,0.974728275
Goryeo.ji,South Korea,Palearctic,126.396204,37.75490101,97.79260469,10.69242702,1020.026144,121.1980972,99.73661805,19,9.43,0.871098315,0.580049077,0.632891734
Gota.alv,Sweden,Palearctic,12.97756326,59.62345026,51083.87941,4.64077446,753.0995723,3.386806011,97.45287989,34,27.35638671,0.325910539,0.122294522,0.891031704
Goukou,South Africa,Afrotropic,21.35448925,-34.15942279,1383.747728,17.00209184,345.3083545,0.22744856,93.46970326,21,0.422765002,0.557923853,0.220486574,0.819345351
Gourits,South Africa,Afrotropic,21.7448697,-33.18793455,45622.11047,16.24894154,446.7371113,0.506258227,95.27000551,12,1.841763374,0.52714828,0.369782784,0.730042757
Grand.Pabos,Canada,Nearctic,-65.00251426,48.46936195,625.7961735,2.107658476,1038.372102,0.466266513,99.99964468,10,9.408627643,0.953828062,0.243721184,0.804038729
Grande.Argentina,Chile,Neotropic,-68.71158263,-54.0062178,8489.871656,5.165082673,342.3001508,0.288592108,99.9799887,3,4.457662429,0.426877752,0.257934375,0.794954029
Grande.Mexico.Pacifico,Mexico,Neotropic,-98.29865579,16.80973604,6979.284989,24.50832745,124.5147017,1.864731759,99.9309101,9,33.52598787,0.962343622,0.54289773,0.648131098
Grande.Panama,Panama,Neotropic,-79.59455179,9.009999841,205.7674245,26.52741584,67.08126393,6.013841331,98.89529431,52,8.062,0.758624454,0.252050303,0.798689955
Grande.USA,United States,Nearctic,-103.6864733,30.50111728,480465.5835,16.42535572,683.9409809,3.454229176,95.80392445,154,7.911505209,0.788064627,0.269086104,0.787968599
Great.Fish.River,South Africa,Afrotropic,25.84793436,-32.2573945,30410.58622,15.64071846,414.6148958,0.616404235,92.11884553,81,1.906428349,0.672371944,0.270104179,0.787336989
Great.Forester,Australia,Australasia,147.5848756,-41.12410597,540.4165879,11.9277761,328.729363,1.930512965,99.90325207,11,5.402281372,0.694682686,0.482893585,0.674357223
Great.Kei,South Africa,Afrotropic,27.2575321,-32.00312048,20508.8031,15.71763147,361.7986192,1.619652063,90.4400682,34,5.227083237,0.629306018,0.519612612,0.658062451
Great.Musselroe,Australia,Australasia,148.0986726,-41.00331663,392.1420764,12.58031562,318.3103299,0.072862534,97.18482801,7,2.025646865,0.657493519,0.4175236,0.705455627
Great.Spectacle.lake,Australia,Australasia,143.7648087,-35.79556686,111.2455014,16.10091716,527.4565902,0.751405686,100,3,0.106,0.897727273,0.445189079,0.69195098
Greenough,Australia,Australasia,115.6690971,-28.30935575,12291.72551,20.56298899,569.0231888,0.122113274,99.95710297,6,1.346058511,0.879552664,0.844015157,0.542294892
Greens.Bayou,United States,Nearctic,-95.48908612,29.80147667,2676.117965,20.57246336,650.8231624,161.5514584,96.98649797,40,7.003136337,0.607639538,0.232161572,0.811581876
Gregory,Australia,Australasia,152.2669703,-25.22334743,939.0952727,20.97543879,385.6553704,1.43836081,90.60088838,17,1.367316053,0.770976212,0.695839401,0.58967848
Grey,New Zealand,Australasia,171.7083766,-42.43040308,3937.847676,9.473185077,369.362745,0.409888282,99.90975009,18,51.75028528,0.356986232,0.445692754,0.691709907
Griffiths.Rivulet,Australia,Australasia,147.877189,-42.69990727,248.5812545,11.63408266,295.8802258,4.116295278,99.88329275,3,1.323,0.477172312,0.275631513,0.783925444
Guadalete,Spain,Palearctic,-5.65839426,36.75598087,3387.727514,16.6249924,525.2623462,13.14463568,81.20008812,9,5.039099621,0.931622463,0.161198411,0.86117927
Guadalquivir,Spain,Palearctic,-4.442566512,37.74063131,57074.78662,15.62355321,656.9855518,11.17887139,88.17969804,25,9.608161241,0.920686207,0.076202687,0.929192997
Guadalupe,United States,Nearctic,-97.95450122,29.58178576,15777.64583,19.79221084,675.7414496,13.52341628,94.24143218,76,16.00610298,0.635205393,0.229304408,0.813468164
Guadiana,Spain,Palearctic,-5.316779821,38.79671184,67075.76846,15.28656624,647.5595197,4.500950992,91.93265619,25,10.40320179,0.932565147,0.065160817,0.938825372
Guaiba,Brazil,Neotropic,-52.47998286,-29.42389513,71536.80242,18.39011967,373.5559545,5.982726336,97.08736008,125,90.91472538,0.516234275,0.566383698,0.638413181
Gualala,United States,Nearctic,-123.3111889,38.69981546,908.5149345,12.68714393,352.5977102,1.100898266,99.94678121,14,6.087669815,0.947465738,0.05848985,0.944742172
Gudenaa,Denmark,Palearctic,9.703557539,56.21154024,2741.657252,7.516974285,612.5217822,14.4245019,95.46257256,26,10.89090233,0.588164565,0.124241411,0.889488672
Guir,Algeria,Palearctic,-2.228997428,29.66576548,201087.4594,22.89679651,870.9006357,0.088313514,99.50041592,2,1.898559753,0.775771561,0.624366643,0.61562456
Gumista,Georgia,Palearctic,41.00518243,43.19812512,583.6273303,7.791908085,674.1392592,1.395887196,99.92750658,20,10.72897528,0.646340401,0.190920831,0.839686379
Haast,New Zealand,Australasia,169.4555894,-43.93328926,1421.253431,6.77972198,420.1330567,0.050986616,99.96765313,13,49.30962348,0.415399022,0.474078509,0.678389919
Hacking,Australia,Australasia,151.0442273,-34.11369365,130.5154334,16.53852337,365.820998,6.358555794,99.06886104,25,0.840887247,0.364239637,0.703146649,0.5871485
Hadachon,South Korea,Palearctic,129.4164018,36.79016728,97.44448245,12.19408704,866.5173784,9.85035789,99.9444923,21,2.533,0.769187038,0.583524425,0.631502732
Haemyong.ni,South Korea,Palearctic,128.6449016,34.930779,252.3053958,13.63004917,823.9527317,19.75603557,79.34321045,27,5.153,0.813994686,0.631103619,0.613081835
Hai.He,China,Palearctic,114.6788873,38.64303641,211476.8226,9.663222083,1103.224139,12.03174591,92.0078887,123,6.527073005,0.877781238,0.175828427,0.850464215
Haksan.chon,South Korea,Palearctic,126.6055414,34.7532171,115.2246912,13.33431815,886.4368741,9.527025938,99.85971396,35,6.291,0.774814651,0.136100594,0.880203747
Hami,China,Palearctic,92.97507822,42.90050493,18967.87296,8.392690657,1287.224193,0.075922413,99.21557511,8,0.0377627,0.978280706,0.355627641,0.737665691
Han,South Korea,Palearctic,127.9272149,37.64027433,25315.5564,9.286793015,1013.545902,81.03466797,95.46065336,85,40.71786958,0.89907941,0.113689134,0.897916635
Han.Korea,North Korea,Palearctic,127.0737539,38.35555343,8066.094829,8.974089387,1043.621506,146.8088388,97.18319311,105,21.00641042,0.918003797,0.228376798,0.814082456
Hanjiang,China,Indo-Malay,116.2372566,24.56927019,29501.0677,19.44975852,602.8725388,6.579674542,95.32200355,92,46.94643614,0.774506207,0.392039807,0.718370261
Haraz,Iran,Palearctic,52.06052242,36.057487,4033.625226,7.634609924,962.066796,14.26619792,93.20279391,32,9.320419582,0.901771161,0.059687099,0.943674789
Haso,South Korea,Palearctic,129.4216518,35.70650098,82.07122876,12.99173915,824.0780809,76.24979115,99.71728113,15,3.51,0.742641047,0.500183049,0.666585321
Hassan.Langi,Iran,Palearctic,56.80697854,27.64968879,3303.600236,23.60679416,651.458728,1.570081264,99.87468047,10,2.723084536,0.985314867,0.187224216,0.842300878
Hastings,Australia,Australasia,152.4931245,-31.357804,3638.713168,16.61148327,392.8394921,3.039841592,99.92146929,35,7.813112581,0.428048036,0.734143394,0.576653582
Hatea,New Zealand,Australasia,174.3171683,-35.71111893,112.2721614,14.71147155,303.9400364,1.25861378,90.26907974,9,3.256,0.614223855,0.3630573,0.733644873
Haunted.Gully,Australia,Australasia,143.3173506,-37.89476289,702.2859331,13.36266474,386.3442471,3.260822475,99.94424591,3,2.045173339,0.623157406,0.591251835,0.628436039
Hawkesbury,Australia,Australasia,150.4002503,-33.78241471,21256.4605,14.43894753,443.5277777,24.91559982,94.09206477,60,9.123630332,0.358758848,0.262191564,0.792272765
Hay.1,Australia,Australasia,117.5233614,-34.75312659,1424.376807,15.103567,330.2104729,0.394092984,99.9804819,6,3.705119581,0.870380428,0.51400095,0.660501567
Haya,Japan,Palearctic,139.0425366,35.23339577,113.5120136,12.5422917,737.6833138,821.9064636,98.97542983,2,3.517,0.480365044,0.198053462,0.834687292
Hazako,Japan,Palearctic,136.7766807,34.31990136,8.246693355,15.53333325,754.7360501,62.14790249,99.8505266,8,19.658,0.597517962,0.713846033,0.583482985
Heaphy,New Zealand,Australasia,172.2325462,-40.95194867,298.7826976,9.684397744,339.7376309,0.170627311,99.99943147,10,11.88673933,0.345611046,0.398228268,0.715190805
Heathcote,New Zealand,Australasia,172.6075712,-43.55769616,114.32375,11.9120112,385.2481848,9.174983263,96.01182318,11,1.339,0.812449906,0.486854031,0.672560977
Heda.Oya,Sri Lanka,Indo-Malay,81.56008678,6.901127584,625.5611332,26.97904208,112.5172962,2.220288664,94.51518118,31,6.210627932,0.839992574,0.336317985,0.748324883
Heichan.Wan,South Korea,Palearctic,127.3901333,34.61603044,23.36502004,13.665404,862.7515444,12.2022965,99.91,17,10.32,0.794544937,0.563282937,0.63967947
Hekirichi,Japan,Palearctic,140.5636405,41.93000985,110.7023093,7.203779068,903.9674342,11.42650175,99.51647277,2,2.763,0.862550533,0.297388382,0.770779216
Helawe.Ara,Sri Lanka,Indo-Malay,81.74814713,6.700101341,63.29415029,27.36770831,113.313429,2.139389724,99.79696463,28,3.384,0.791863385,0.335389419,0.748845233
Heleh,Iran,Palearctic,51.62713475,29.43012091,11061.07209,21.0712115,860.4479026,3.633885086,99.49175312,15,9.292909313,0.97574721,0.200811898,0.832769896
Helge.a,Sweden,Palearctic,14.00309662,56.35139104,4600.739772,6.695025587,653.965694,5.570461631,99.81309278,22,9.64633845,0.385661423,0.149627167,0.869847224
Helmand,Afghanistan,Palearctic,65.43962195,32.20142384,212142.3591,13.70907914,987.869903,0.543763049,98.78133722,27,21.926627,0.958637898,0.21151884,0.825410193
Henty,Australia,Australasia,145.4476166,-42.00638772,518.7867472,10.35033868,285.6395534,0.401465021,95.65503805,6,16.29371749,0.541318544,0.350075092,0.74069954
Herault,France,Palearctic,3.481485706,43.73051091,2796.574674,12.83177257,589.4374897,17.8655405,97.47697112,26,18.10370636,0.807521231,0.126885595,0.887401529
Heraz,Turkmenistan,Palearctic,61.27186247,36.77680964,290431.5057,14.15072335,1002.32287,3.234526455,97.91446321,49,16.31621466,0.962836429,0.057806063,0.945352872
Heuningnesrivier,South Africa,Afrotropic,19.91459294,-34.56440599,1840.750611,16.83942467,302.8392596,0.833705753,98.14183507,7,0.597830431,0.847864614,0.525821334,0.655384728
Heyan,Iran,Palearctic,59.55325682,26.18139961,8502.577543,25.74660991,557.5415269,0.335950725,99.95837716,8,2.430677372,0.997545177,0.545310482,0.647119146
Hillsborough,United States,Nearctic,-82.25258862,28.16711581,1811.494086,22.14606161,467.7829975,41.17022753,99.43735665,61,4.954562547,0.38534737,0.399560171,0.714510187
Hindmarsh,Australia,Australasia,138.589732,-35.4572625,117.4369558,14.97275639,359.9787545,7.522536516,98.63042372,3,0.122,1,0.621413475,0.61674583
Hinds,New Zealand,Australasia,171.4665129,-43.85538689,419.5932845,10.64056048,400.7231363,0.686041147,99.70348035,11,3.878802895,0.540896533,0.511193503,0.661728626
Hirotogawa,Japan,Palearctic,131.3094289,31.6779964,331.9858099,15.40383154,733.455814,14.03920031,94.51959972,12,8.765551926,0.702083997,0.144807798,0.873509074
Hoje.a,Sweden,Palearctic,13.27459861,55.66030908,362.4560778,7.947766284,641.96671,13.43990016,99.59077439,16,4.893004441,0.679922454,0.202179255,0.831822705
Hokitika,New Zealand,Australasia,171.0769622,-42.94227727,1124.385934,8.584061617,370.7111353,0.39661485,99.9373866,17,26.33490808,0.367400108,0.49036599,0.670976127
Homathako,Canada,Nearctic,-124.7912235,51.40403313,5768.358234,0.287383948,673.0621016,0.031048521,99.99967081,22,11.18529917,0.799589174,0.22671077,0.815188082
Hondo,Mexico,Neotropic,-88.68233158,19.19713744,7364.197634,25.59597228,171.2624037,1.259164006,99.90611782,43,3.579461124,0.796222812,0.39766319,0.715479958
Hopkins,Australia,Australasia,142.9819841,-37.76838285,8757.957868,13.02501553,388.0617432,1.955114454,98.88797188,24,5.79051091,0.73021078,0.355660075,0.737648042
Hoteo,New Zealand,Australasia,174.5732533,-36.33346418,403.6112566,14.48658921,302.1416163,21.71200514,99.75332853,10,8.563766088,0.683305502,0.501851704,0.665844702
Houailou,New Caledonia,Australasia,165.4734214,-21.3158658,448.8512331,21.568217,238.5678999,2.691174984,99.95730965,5,5.434169092,0.585716323,0.743054822,0.573705421
Housatonic,United States,Nearctic,-73.29699387,41.8372448,5005.834124,8.415906957,942.7295739,103.3103199,95.7237607,38,25.2944169,0.451414261,0.165095126,0.858299016
House.creek,Falkland Islands,Neotropic,-59.51846747,-51.59443666,38.75397343,6.677115382,273.009614,NA,99.91045,2,4.052,0.370262391,0.446461307,0.691342378
Huanghe,China,Palearctic,106.9050706,36.59862276,776393.4,6.017772557,987.3651622,2.771143079,96.31195617,138,62.18762938,0.645236269,0.162478067,0.860231284
Huasco,Chile,Neotropic,-70.32151406,-28.9716178,9776.491572,6.160060423,276.1546141,0.55029837,99.8828316,7,1.093130566,0.978413136,0.441797212,0.693578814
Huatokitoki,New Zealand,Australasia,176.5284976,-40.24315178,836.6618361,12.80737405,352.2126793,0.408047549,99.83326855,10,7.704325854,0.709569358,0.448917857,0.69017025
Hudson,United States,Nearctic,-74.10358259,42.68353262,34795.07612,7.339153661,979.8231944,31.10841608,94.65725465,93,69.29396868,0.655821759,0.098328568,0.91047436
Humber,Canada,Nearctic,-57.29604714,49.14409353,7641.770386,2.539581951,889.5785579,0.297528997,97.77227032,9,34.24382078,0.722490884,0.207151023,0.828396763
Humboldt,United States,Nearctic,-117.1388055,40.44692104,53695.01542,8.661330947,833.179166,1.335944757,95.4327878,11,4.666244662,0.963572753,0.090686012,0.916854153
Hungnim.josuji,South Korea,Palearctic,126.662854,36.13336535,86.31707077,12.24941459,944.8676899,15.00964975,74.92160779,35,3.159,0.826177792,0.580434099,0.63273755
Hunter,Australia,Australasia,150.8643384,-32.34262963,21500.97852,16.31235928,477.2922922,5.534377456,94.9457856,41,3.524178897,0.37550992,0.301630878,0.768266962
Huon,Australia,Australasia,146.6892269,-43.0796123,2995.17152,9.018493316,311.5638033,0.449064739,99.93996638,13,16.72712901,0.575470293,0.447936117,0.690638204
Huong,Vietnam,Indo-Malay,107.596727,16.23436005,1703.145533,24.38587034,305.4447078,2.224583238,97.25640958,84,35.58549673,0.951895571,0.375762118,0.726869847
Huongsan,South Korea,Palearctic,129.2098962,35.90629101,1146.030685,12.40076794,891.5985509,59.47259712,94.42533813,35,6.044572135,0.742876317,0.103549299,0.906167038
Hurst.creek,Australia,Australasia,147.4403158,-41.12372441,255.984752,12.27127021,332.3357926,2.038211495,99.92149984,7,1.9701859,0.690254677,0.37232775,0.728688901
Hurunui,New Zealand,Australasia,172.5540857,-42.80375902,2690.809365,9.240561081,410.5092585,0.156693686,99.89749247,13,20.59972618,0.598302078,0.506792127,0.663661551
Hutt,Australia,Australasia,114.5001589,-28.11933782,1324.351407,20.42042236,483.1559183,0.616249904,99.9425426,4,0.725487859,0.915714941,0.767101554,0.565898433
Hwasang.chon,South Korea,Palearctic,128.7449836,37.92914951,65.88622339,11.40212856,865.4886136,10.50388801,99.86971024,25,5.37,0.8489027,0.561990773,0.640208647
Hyams.creek,Australia,Australasia,150.7807844,-34.64365407,121.8717393,16.21554314,353.1326657,16.54578018,99.81829253,6,1.494,0.381087025,0.803385239,0.55451269
Hyoja.je,South Korea,Palearctic,126.2428419,36.74948004,40.45629846,11.92212112,957.7378318,15.00964975,99.9049,22,6.805784949,0.865209824,0.506879666,0.663622997
Ibi,Japan,Palearctic,133.030294,35.31840446,2043.532551,13.52448622,826.3923658,13.10058761,96.74128203,18,20.56345494,0.253399945,0.597978361,0.625790702
